time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0800000000000023,2.3694818978922307,0.1008978601718984,19.911928425788098,6.189136194290754,6.002516227938543,0.0,3.1914443474459167,-0.537468041436198,5.420719232157174,-0.04451321514197986,-0.12363195583293504,0.0,441.18981110199724,440.30868344643795,440.74011068206755,442.0561573817423
3.1200000000000023,2.499390226940529,0.07865094544996303,20.128822096155602,6.187374413229236,5.99757049683997,0.0,3.3041535948224054,-0.5749475349352192,5.423762505999962,-0.04271919117068659,-0.12367727094843832,0.0,450.19915416168953,450.180003537191,449.4332364106016,449.6502668817335
3.1600000000000024,2.6338498382906357,0.054889313274562694,20.34585344382182,6.185828198526398,5.992532165539883,0.0,3.418995814667478,-0.6131980125359702,5.427598201640409,-0.03031320862676777,-0.14964313331888374,0.0,453.05679771623113,449.8983283639847,449.8358084133994,451.3397487832615
3.2000000000000024,2.772846678189862,0.02961711508500105,20.56271673883106,6.184643684333764,5.986658557856543,0.0,3.5310736351699576,-0.650452831404197,5.415384804032858,-0.027684738759649077,-0.14051843871171998,0.0,443.80740285485774,444.9092958312844,443.50409221308064,443.82760443779756
3.2400000000000024,2.9157861398409923,0.003033582267018539,20.777192820497255,6.183485005812102,5.9812623792033275,0.0,3.616126558921725,-0.6787774763000622,5.308552125316333,-0.03372533240905339,-0.12449243305392658,0.0,393.53687026553473,395.73655569695745,396.08459630185564,395.2498187609036
3.2800000000000025,3.0628056086547475,-0.02489743892006522,20.989467122197627,6.182409626954506,5.976425382765283,0.0,3.735014036645858,-0.7178165525643871,5.30496249982166,-0.01506687324279947,-0.11333826152550894,0.0,446.9286975165877,448.27733139930547,448.3185812016288,450.5871242681096
3.3200000000000025,3.2147324465352702,-0.05443502129688484,21.20196353776263,6.181914612557167,5.971941138282141,0.0,3.861462310750969,-0.7590684740129499,5.319605158468021,-0.006246066736250381,-0.10890337611906713,0.0,457.13689940540394,457.65600860384075,458.40242183875694,459.4529712283759
3.3600000000000025,3.371322088662739,-0.08549211577242466,21.413721883459655,6.181740821368281,5.967549303425622,0.0,3.9681706949287765,-0.7937948379892372,5.268275851585272,0.0002909358659976295,-0.11286370226429998,0.0,426.58993792277033,426.07101580598317,425.61263976166134,426.45131843767825
3.4000000000000026,3.532444059698594,-0.11801313149900183,21.624149647869324,6.181831844497324,5.963103347784877,0.0,4.088065634663504,-0.8322409310041242,5.252952036998724,0.0070781184540205854,-0.10689713756724473,0.0,444.2965470905996,445.0189071855095,444.2135213535842,445.0477392461432
3.4400000000000026,3.698202405972169,-0.15201389435801094,21.833398238190227,6.182087573578805,5.958904310757534,0.0,4.199988029468244,-0.8677809265882467,5.209412712952612,0.004119692705169846,-0.10030235961135808,0.0,429.81393038805567,430.6416057365418,431.9438214959153,431.56923108114546
3.4800000000000026,3.8694805648524504,-0.1877403327102411,22.043915504619314,6.182331780998627,5.955251748180229,0.0,4.363948802105735,-0.918476664481757,5.315894216918378,0.010909350661497477,-0.07743292596800228,0.0,501.2712586991647,503.7519086080353,502.277371274714,503.01547426701745
3.5200000000000027,4.046950441556845,-0.22537490054725845,22.25753112294901,6.1826883515379265,5.952056437990409,0.0,4.509552255093856,-0.9631940000879845,5.3645360021960595,-0.00010286827406249047,-0.09456187135782,0.0,479.74629084257583,477.7861059581855,478.5305891038562,477.27114154000685
3.5600000000000027,4.229754643703026,-0.26464662937013145,22.471610233886278,6.182801541967935,5.948360867090795,0.0,4.630749375742827,-1.000382576817808,5.339291910069516,0.009379917577593593,-0.08722127413619579,0.0,444.2407603638248,445.13569099832023,442.8678716008337,444.03654421970765
3.6000000000000028,4.4173754439982735,-0.30539046743502496,22.684531455341496,6.183149617858776,5.94491614749834,0.0,4.750370118444125,-1.0367869021140392,5.306672688699029,0.006453750480101253,-0.0832114564393762,0.0,440.48031969398585,440.9713735585086,441.15892352456535,440.79614071697085
3.640000000000003,4.610074878448291,-0.3476670952432149,22.896928490217146,6.183355281361274,5.9416601197035455,0.0,4.884640361395678,-1.0770127428112313,5.312949774437426,0.00023951636130631815,-0.0769504059060787,0.0,460.0884878579769,460.82648597781207,460.87869025844105,460.1411027705465
3.680000000000003,4.807818331959147,-0.39145552891988417,23.10861223253336,6.18332012474904,5.938806393899744,0.0,5.002589517729844,-1.112407073288759,5.271176621450439,-0.004892991281478613,-0.06093675138297412,0.0,436.930742559947,438.9250524601541,437.34045683547964,436.69859835227635
3.720000000000003,5.010139504124358,-0.4366190769155413,23.318207670597882,6.183025452981937,5.93672640474211,0.0,5.113509752161686,-1.1457829016568621,5.208621103923526,-0.022846402293170802,-0.038161278887518205,0.0,425.2118884781857,428.1271271892014,428.35871515068027,426.061949565906
3.760000000000003,5.217214064469744,-0.48320812226164306,23.526166718081644,6.1820115949867365,5.935204721578579,0.0,5.240178560737988,-1.1837019004458147,5.189224965912084,-0.043079835988594634,-0.03769008779018727,0.0,448.06961095028555,448.1263993521528,450.8470939071362,448.38737883558605
3.800000000000003,5.429477491459464,-0.5313573540643463,23.73368552331257,6.18031581063029,5.933741893285669,0.0,5.372930769907027,-1.223831718653068,5.186545176283316,-0.040505031151148216,-0.033625962498788665,0.0,457.0083338964383,457.4935285791677,457.68480363670443,457.9912431199614
3.840000000000003,5.646649565926499,-0.5810127302505339,23.940003934798938,6.17871991001752,5.932408979735872,0.0,5.485657166568479,-1.259012880348055,5.129396230463804,-0.03820726390642705,-0.03244826236769839,0.0,430.8888341668618,431.0377161320643,430.35912590456377,430.64997204312056
3.880000000000003,5.868715515296898,-0.6321978487191801,24.145092898384142,6.177395950349714,5.931142570808062,0.0,5.617562945959022,-1.3003041369873587,5.124893671003734,-0.02331800133000574,-0.029511930185192846,0.0,457.9712154863085,458.32117210685647,455.43065580288373,457.2134657429498
